REGION NAME,DISTRICT NAME,ULB NAME,ZONE NAME,USAGE AS PER NOMENCLATURE,CLASSIFICATION AS PER NOMENCLATURE,Unit Rate in Rs
GUNTUR,NELLORE,NELLORE,ZONE20,INDUSTRIES,MANGALORE TILED / ASBESTOS ROOFED / GI SHEET ROOFED MAIN ROAD,8
GUNTUR,NELLORE,NELLORE,ZONE20,INDUSTRIES,MANGALORE TILED / ASBESTOS ROOFED / GI SHEET ROOFED SUB ROAD,6
GUNTUR,NELLORE,NELLORE,ZONE20,INDUSTRIES,MEDRAS TERRACE / JACK ARCH ROOFED / STONE SLAB / SLATES ROOFED MAIN ROAD,8
GUNTUR,NELLORE,NELLORE,ZONE20,INDUSTRIES,MEDRAS TERRACE / JACK ARCH ROOFED / STONE SLAB / SLATES ROOFED SUB ROAD,6
GUNTUR,NELLORE,NELLORE,ZONE20,INDUSTRIES,RCC ORDINARY MAIN ROAD,17
GUNTUR,NELLORE,NELLORE,ZONE20,INDUSTRIES,RCC ORDINARY SUB ROAD,14
GUNTUR,NELLORE,NELLORE,ZONE20,INDUSTRIES,RCC POSH MAIN ROAD,19
GUNTUR,NELLORE,NELLORE,ZONE20,INDUSTRIES,RCC POSH SUB ROAD,16
GUNTUR,NELLORE,NELLORE,ZONE20,LODGES,COUNTRY TILED MAIN ROAD,6
GUNTUR,NELLORE,NELLORE,ZONE20,LODGES,COUNTRY TILED SUB ROAD,4
GUNTUR,NELLORE,NELLORE,ZONE20,LODGES,HUTS MAIN ROAD,4
GUNTUR,NELLORE,NELLORE,ZONE20,LODGES,HUTS SUB ROAD,3
GUNTUR,NELLORE,NELLORE,ZONE20,LODGES,MANGALORE TILED / ASBESTOS ROOFED / GI SHEET ROOFED MAIN ROAD,6
GUNTUR,NELLORE,NELLORE,ZONE20,LODGES,MANGALORE TILED / ASBESTOS ROOFED / GI SHEET ROOFED SUB ROAD,4
GUNTUR,NELLORE,NELLORE,ZONE20,LODGES,MEDRAS TERRACE / JACK ARCH ROOFED / STONE SLAB / SLATES ROOFED MAIN ROAD,8
GUNTUR,NELLORE,NELLORE,ZONE20,LODGES,MEDRAS TERRACE / JACK ARCH ROOFED / STONE SLAB / SLATES ROOFED SUB ROAD,6
GUNTUR,NELLORE,NELLORE,ZONE20,LODGES,RCC ORDINARY MAIN ROAD,12
GUNTUR,NELLORE,NELLORE,ZONE20,LODGES,RCC ORDINARY SUB ROAD,10
GUNTUR,NELLORE,NELLORE,ZONE20,LODGES,RCC POSH MAIN ROAD,15
GUNTUR,NELLORE,NELLORE,ZONE20,LODGES,RCC POSH SUB ROAD,12
GUNTUR,NELLORE,NELLORE,ZONE20,NURSING HOMES,COUNTRY TILED MAIN ROAD,4
GUNTUR,NELLORE,NELLORE,ZONE20,NURSING HOMES,COUNTRY TILED SUB ROAD,4
GUNTUR,NELLORE,NELLORE,ZONE20,NURSING HOMES,HUTS MAIN ROAD,3
GUNTUR,NELLORE,NELLORE,ZONE20,NURSING HOMES,HUTS SUB ROAD,3
GUNTUR,NELLORE,NELLORE,ZONE20,NURSING HOMES,MANGALORE TILED / ASBESTOS ROOFED / GI SHEET ROOFED MAIN ROAD,4
GUNTUR,NELLORE,NELLORE,ZONE20,NURSING HOMES,MANGALORE TILED / ASBESTOS ROOFED / GI SHEET ROOFED SUB ROAD,4
GUNTUR,NELLORE,NELLORE,ZONE20,NURSING HOMES,MEDRAS TERRACE / JACK ARCH ROOFED / STONE SLAB / SLATES ROOFED MAIN ROAD,6
GUNTUR,NELLORE,NELLORE,ZONE20,NURSING HOMES,MEDRAS TERRACE / JACK ARCH ROOFED / STONE SLAB / SLATES ROOFED SUB ROAD,4
GUNTUR,NELLORE,NELLORE,ZONE20,NURSING HOMES,RCC ORDINARY MAIN ROAD,10
GUNTUR,NELLORE,NELLORE,ZONE20,NURSING HOMES,RCC ORDINARY SUB ROAD,8
GUNTUR,NELLORE,NELLORE,ZONE20,NURSING HOMES,RCC POSH MAIN ROAD,12
GUNTUR,NELLORE,NELLORE,ZONE20,NURSING HOMES,RCC POSH SUB ROAD,10
GUNTUR,NELLORE,NELLORE,ZONE20,OFFICE COMPLEX,COUNTRY TILED MAIN ROAD,10
GUNTUR,NELLORE,NELLORE,ZONE20,OFFICE COMPLEX,COUNTRY TILED SUB ROAD,8
GUNTUR,NELLORE,NELLORE,ZONE20,OFFICE COMPLEX,HUTS MAIN ROAD,8
GUNTUR,NELLORE,NELLORE,ZONE20,OFFICE COMPLEX,HUTS SUB ROAD,6
GUNTUR,NELLORE,NELLORE,ZONE20,OFFICE COMPLEX,MANGALORE TILED / ASBESTOS ROOFED / GI SHEET ROOFED MAIN ROAD,12
GUNTUR,NELLORE,NELLORE,ZONE20,OFFICE COMPLEX,MANGALORE TILED / ASBESTOS ROOFED / GI SHEET ROOFED SUB ROAD,10
GUNTUR,NELLORE,NELLORE,ZONE20,OFFICE COMPLEX,MEDRAS TERRACE / JACK ARCH ROOFED / STONE SLAB / SLATES ROOFED MAIN ROAD,14
GUNTUR,NELLORE,NELLORE,ZONE20,OFFICE COMPLEX,MEDRAS TERRACE / JACK ARCH ROOFED / STONE SLAB / SLATES ROOFED SUB ROAD,12
GUNTUR,NELLORE,NELLORE,ZONE20,OFFICE COMPLEX,RCC ORDINARY MAIN ROAD,16
GUNTUR,NELLORE,NELLORE,ZONE20,OFFICE COMPLEX,RCC ORDINARY SUB ROAD,14
GUNTUR,NELLORE,NELLORE,ZONE20,OFFICE COMPLEX,RCC POSH MAIN ROAD,18
GUNTUR,NELLORE,NELLORE,ZONE20,OFFICE COMPLEX,RCC POSH SUB ROAD,16
GUNTUR,NELLORE,NELLORE,ZONE20,OTHERS,COUNTRY TILED MAIN ROAD,6
GUNTUR,NELLORE,NELLORE,ZONE20,OTHERS,COUNTRY TILED SUB ROAD,4
GUNTUR,NELLORE,NELLORE,ZONE20,OTHERS,HUTS MAIN ROAD,4
GUNTUR,NELLORE,NELLORE,ZONE20,OTHERS,HUTS SUB ROAD,3
GUNTUR,NELLORE,NELLORE,ZONE20,OTHERS,MANGALORE TILED / ASBESTOS ROOFED / GI SHEET ROOFED MAIN ROAD,6
GUNTUR,NELLORE,NELLORE,ZONE20,OTHERS,MANGALORE TILED / ASBESTOS ROOFED / GI SHEET ROOFED SUB ROAD,4
GUNTUR,NELLORE,NELLORE,ZONE20,OTHERS,MEDRAS TERRACE / JACK ARCH ROOFED / STONE SLAB / SLATES ROOFED MAIN ROAD,6
GUNTUR,NELLORE,NELLORE,ZONE20,OTHERS,MEDRAS TERRACE / JACK ARCH ROOFED / STONE SLAB / SLATES ROOFED SUB ROAD,4
GUNTUR,NELLORE,NELLORE,ZONE20,OTHERS,RCC ORDINARY MAIN ROAD,8
GUNTUR,NELLORE,NELLORE,ZONE20,OTHERS,RCC ORDINARY SUB ROAD,6
GUNTUR,NELLORE,NELLORE,ZONE20,OTHERS,RCC POSH MAIN ROAD,10
GUNTUR,NELLORE,NELLORE,ZONE20,OTHERS,RCC POSH SUB ROAD,8
GUNTUR,NELLORE,NELLORE,ZONE20,RESIDENCE,COUNTRY TILED MAIN ROAD,3
GUNTUR,NELLORE,NELLORE,ZONE20,RESIDENCE,COUNTRY TILED SUB ROAD,3
GUNTUR,NELLORE,NELLORE,ZONE20,RESIDENCE,HUTS MAIN ROAD,1
GUNTUR,NELLORE,NELLORE,ZONE20,RESIDENCE,HUTS SUB ROAD,1
GUNTUR,NELLORE,NELLORE,ZONE20,RESIDENCE,MANGALORE TILED / ASBESTOS ROOFED / GI SHEET ROOFED MAIN ROAD,3
GUNTUR,NELLORE,NELLORE,ZONE20,RESIDENCE,MANGALORE TILED / ASBESTOS ROOFED / GI SHEET ROOFED SUB ROAD,3
GUNTUR,NELLORE,NELLORE,ZONE20,RESIDENCE,MEDRAS TERRACE / JACK ARCH ROOFED / STONE SLAB / SLATES ROOFED MAIN ROAD,3
GUNTUR,NELLORE,NELLORE,ZONE20,RESIDENCE,MEDRAS TERRACE / JACK ARCH ROOFED / STONE SLAB / SLATES ROOFED SUB ROAD,3
GUNTUR,NELLORE,NELLORE,ZONE20,RESIDENCE,RCC ORDINARY MAIN ROAD,4
GUNTUR,NELLORE,NELLORE,ZONE20,RESIDENCE,RCC ORDINARY SUB ROAD,4
GUNTUR,NELLORE,NELLORE,ZONE20,RESIDENCE,RCC POSH MAIN ROAD,6
GUNTUR,NELLORE,NELLORE,ZONE20,RESIDENCE,RCC POSH SUB ROAD,5
GUNTUR,NELLORE,NELLORE,ZONE20,RESTAURENTS,COUNTRY TILED MAIN ROAD,6
GUNTUR,NELLORE,NELLORE,ZONE20,RESTAURENTS,COUNTRY TILED SUB ROAD,4
GUNTUR,NELLORE,NELLORE,ZONE20,RESTAURENTS,HUTS MAIN ROAD,4
GUNTUR,NELLORE,NELLORE,ZONE20,RESTAURENTS,HUTS SUB ROAD,3
GUNTUR,NELLORE,NELLORE,ZONE20,RESTAURENTS,MANGALORE TILED / ASBESTOS ROOFED / GI SHEET ROOFED MAIN ROAD,6
GUNTUR,NELLORE,NELLORE,ZONE20,RESTAURENTS,MANGALORE TILED / ASBESTOS ROOFED / GI SHEET ROOFED SUB ROAD,4
GUNTUR,NELLORE,NELLORE,ZONE20,RESTAURENTS,MEDRAS TERRACE / JACK ARCH ROOFED / STONE SLAB / SLATES ROOFED MAIN ROAD,8
GUNTUR,NELLORE,NELLORE,ZONE20,RESTAURENTS,MEDRAS TERRACE / JACK ARCH ROOFED / STONE SLAB / SLATES ROOFED SUB ROAD,6
GUNTUR,NELLORE,NELLORE,ZONE20,RESTAURENTS,RCC ORDINARY MAIN ROAD,12
GUNTUR,NELLORE,NELLORE,ZONE20,RESTAURENTS,RCC ORDINARY SUB ROAD,10
GUNTUR,NELLORE,NELLORE,ZONE20,RESTAURENTS,RCC POSH MAIN ROAD,15
GUNTUR,NELLORE,NELLORE,ZONE20,RESTAURENTS,RCC POSH SUB ROAD,12
GUNTUR,NELLORE,NELLORE,ZONE20,SHOPS,COUNTRY TILED MAIN ROAD,14
GUNTUR,NELLORE,NELLORE,ZONE20,SHOPS,COUNTRY TILED SUB ROAD,12
GUNTUR,NELLORE,NELLORE,ZONE20,SHOPS,HUTS MAIN ROAD,10
GUNTUR,NELLORE,NELLORE,ZONE20,SHOPS,HUTS SUB ROAD,8
GUNTUR,NELLORE,NELLORE,ZONE20,SHOPS,MANGALORE TILED / ASBESTOS ROOFED / GI SHEET ROOFED MAIN ROAD,14
GUNTUR,NELLORE,NELLORE,ZONE20,SHOPS,MANGALORE TILED / ASBESTOS ROOFED / GI SHEET ROOFED SUB ROAD,12
GUNTUR,NELLORE,NELLORE,ZONE20,SHOPS,MEDRAS TERRACE / JACK ARCH ROOFED / STONE SLAB / SLATES ROOFED MAIN ROAD,16
GUNTUR,NELLORE,NELLORE,ZONE20,SHOPS,MEDRAS TERRACE / JACK ARCH ROOFED / STONE SLAB / SLATES ROOFED SUB ROAD,14
GUNTUR,NELLORE,NELLORE,ZONE20,SHOPS,RCC ORDINARY MAIN ROAD,18
GUNTUR,NELLORE,NELLORE,ZONE20,SHOPS,RCC ORDINARY SUB ROAD,14
GUNTUR,NELLORE,NELLORE,ZONE20,SHOPS,RCC POSH MAIN ROAD,20
GUNTUR,NELLORE,NELLORE,ZONE20,SHOPS,RCC POSH SUB ROAD,18
GUNTUR,NELLORE,NELLORE,ZONE21,A.T.MS,MEDRAS TERRACE / JACK ARCH ROOFED / STONE SLAB / SLATES ROOFED MAIN ROAD,100
GUNTUR,NELLORE,NELLORE,ZONE21,A.T.MS,MEDRAS TERRACE / JACK ARCH ROOFED / STONE SLAB / SLATES ROOFED SUB ROAD,100
GUNTUR,NELLORE,NELLORE,ZONE21,A.T.MS,RCC ORDINARY MAIN ROAD,100
GUNTUR,NELLORE,NELLORE,ZONE21,A.T.MS,RCC ORDINARY SUB ROAD,100
GUNTUR,NELLORE,NELLORE,ZONE21,A.T.MS,RCC POSH MAIN ROAD,100
GUNTUR,NELLORE,NELLORE,ZONE21,A.T.MS,RCC POSH SUB ROAD,100
GUNTUR,NELLORE,NELLORE,ZONE21,BANKS,COUNTRY TILED MAIN ROAD,10
GUNTUR,NELLORE,NELLORE,ZONE21,BANKS,COUNTRY TILED SUB ROAD,8
GUNTUR,NELLORE,NELLORE,ZONE21,BANKS,HUTS MAIN ROAD,8
GUNTUR,NELLORE,NELLORE,ZONE21,BANKS,HUTS SUB ROAD,6
GUNTUR,NELLORE,NELLORE,ZONE21,BANKS,MANGALORE TILED / ASBESTOS ROOFED / GI SHEET ROOFED MAIN ROAD,12
GUNTUR,NELLORE,NELLORE,ZONE21,BANKS,MANGALORE TILED / ASBESTOS ROOFED / GI SHEET ROOFED SUB ROAD,10
GUNTUR,NELLORE,NELLORE,ZONE21,BANKS,MEDRAS TERRACE / JACK ARCH ROOFED / STONE SLAB / SLATES ROOFED MAIN ROAD,14
GUNTUR,NELLORE,NELLORE,ZONE21,BANKS,MEDRAS TERRACE / JACK ARCH ROOFED / STONE SLAB / SLATES ROOFED SUB ROAD,12
GUNTUR,NELLORE,NELLORE,ZONE21,BANKS,RCC ORDINARY MAIN ROAD,16
GUNTUR,NELLORE,NELLORE,ZONE21,BANKS,RCC ORDINARY SUB ROAD,14
GUNTUR,NELLORE,NELLORE,ZONE21,BANKS,RCC POSH MAIN ROAD,18
GUNTUR,NELLORE,NELLORE,ZONE21,BANKS,RCC POSH SUB ROAD,16
GUNTUR,NELLORE,NELLORE,ZONE21,BUSINESS ESTABLISHMENTS,COUNTRY TILED MAIN ROAD,6
GUNTUR,NELLORE,NELLORE,ZONE21,BUSINESS ESTABLISHMENTS,COUNTRY TILED SUB ROAD,4
GUNTUR,NELLORE,NELLORE,ZONE21,BUSINESS ESTABLISHMENTS,HUTS MAIN ROAD,4
GUNTUR,NELLORE,NELLORE,ZONE21,BUSINESS ESTABLISHMENTS,HUTS SUB ROAD,3
GUNTUR,NELLORE,NELLORE,ZONE21,BUSINESS ESTABLISHMENTS,MANGALORE TILED / ASBESTOS ROOFED / GI SHEET ROOFED MAIN ROAD,6
GUNTUR,NELLORE,NELLORE,ZONE21,BUSINESS ESTABLISHMENTS,MANGALORE TILED / ASBESTOS ROOFED / GI SHEET ROOFED SUB ROAD,4
GUNTUR,NELLORE,NELLORE,ZONE21,BUSINESS ESTABLISHMENTS,MEDRAS TERRACE / JACK ARCH ROOFED / STONE SLAB / SLATES ROOFED MAIN ROAD,8
GUNTUR,NELLORE,NELLORE,ZONE21,BUSINESS ESTABLISHMENTS,MEDRAS TERRACE / JACK ARCH ROOFED / STONE SLAB / SLATES ROOFED SUB ROAD,6
GUNTUR,NELLORE,NELLORE,ZONE21,BUSINESS ESTABLISHMENTS,RCC ORDINARY MAIN ROAD,12
GUNTUR,NELLORE,NELLORE,ZONE21,BUSINESS ESTABLISHMENTS,RCC ORDINARY SUB ROAD,10
GUNTUR,NELLORE,NELLORE,ZONE21,BUSINESS ESTABLISHMENTS,RCC POSH MAIN ROAD,15
GUNTUR,NELLORE,NELLORE,ZONE21,BUSINESS ESTABLISHMENTS,RCC POSH SUB ROAD,12
GUNTUR,NELLORE,NELLORE,ZONE21,CELL TOWERS,MEDRAS TERRACE / JACK ARCH ROOFED / STONE SLAB / SLATES ROOFED MAIN ROAD,120
GUNTUR,NELLORE,NELLORE,ZONE21,CELL TOWERS,MEDRAS TERRACE / JACK ARCH ROOFED / STONE SLAB / SLATES ROOFED SUB ROAD,120
GUNTUR,NELLORE,NELLORE,ZONE21,CELL TOWERS,RCC ORDINARY MAIN ROAD,120
GUNTUR,NELLORE,NELLORE,ZONE21,CELL TOWERS,RCC ORDINARY SUB ROAD,120
GUNTUR,NELLORE,NELLORE,ZONE21,CELL TOWERS,RCC POSH MAIN ROAD,120
GUNTUR,NELLORE,NELLORE,ZONE21,CELL TOWERS,RCC POSH SUB ROAD,120
GUNTUR,NELLORE,NELLORE,ZONE21,CINEMA THEATERS,MANGALORE TILED / ASBESTOS ROOFED / GI SHEET ROOFED MAIN ROAD,10
GUNTUR,NELLORE,NELLORE,ZONE21,CINEMA THEATERS,MANGALORE TILED / ASBESTOS ROOFED / GI SHEET ROOFED SUB ROAD,8
GUNTUR,NELLORE,NELLORE,ZONE21,CINEMA THEATERS,MEDRAS TERRACE / JACK ARCH ROOFED / STONE SLAB / SLATES ROOFED MAIN ROAD,10
GUNTUR,NELLORE,NELLORE,ZONE21,CINEMA THEATERS,MEDRAS TERRACE / JACK ARCH ROOFED / STONE SLAB / SLATES ROOFED SUB ROAD,8
GUNTUR,NELLORE,NELLORE,ZONE21,CINEMA THEATERS,RCC ORDINARY MAIN ROAD,12
GUNTUR,NELLORE,NELLORE,ZONE21,CINEMA THEATERS,RCC ORDINARY SUB ROAD,10
GUNTUR,NELLORE,NELLORE,ZONE21,CINEMA THEATERS,RCC POSH MAIN ROAD,14
GUNTUR,NELLORE,NELLORE,ZONE21,CINEMA THEATERS,RCC POSH SUB ROAD,12
GUNTUR,NELLORE,NELLORE,ZONE21,EDUCATIONAL INSTITUTIONS,COUNTRY TILED MAIN ROAD,4
GUNTUR,NELLORE,NELLORE,ZONE21,EDUCATIONAL INSTITUTIONS,COUNTRY TILED SUB ROAD,3
GUNTUR,NELLORE,NELLORE,ZONE21,EDUCATIONAL INSTITUTIONS,HUTS MAIN ROAD,2
GUNTUR,NELLORE,NELLORE,ZONE21,EDUCATIONAL INSTITUTIONS,HUTS SUB ROAD,2
GUNTUR,NELLORE,NELLORE,ZONE21,EDUCATIONAL INSTITUTIONS,MANGALORE TILED / ASBESTOS ROOFED / GI SHEET ROOFED MAIN ROAD,4
GUNTUR,NELLORE,NELLORE,ZONE21,EDUCATIONAL INSTITUTIONS,MANGALORE TILED / ASBESTOS ROOFED / GI SHEET ROOFED SUB ROAD,3
GUNTUR,NELLORE,NELLORE,ZONE21,EDUCATIONAL INSTITUTIONS,MEDRAS TERRACE / JACK ARCH ROOFED / STONE SLAB / SLATES ROOFED MAIN ROAD,5
GUNTUR,NELLORE,NELLORE,ZONE21,EDUCATIONAL INSTITUTIONS,MEDRAS TERRACE / JACK ARCH ROOFED / STONE SLAB / SLATES ROOFED SUB ROAD,4
GUNTUR,NELLORE,NELLORE,ZONE21,EDUCATIONAL INSTITUTIONS,RCC ORDINARY MAIN ROAD,7
GUNTUR,NELLORE,NELLORE,ZONE21,EDUCATIONAL INSTITUTIONS,RCC ORDINARY SUB ROAD,6
GUNTUR,NELLORE,NELLORE,ZONE21,EDUCATIONAL INSTITUTIONS,RCC POSH MAIN ROAD,8
GUNTUR,NELLORE,NELLORE,ZONE21,EDUCATIONAL INSTITUTIONS,RCC POSH SUB ROAD,7
GUNTUR,NELLORE,NELLORE,ZONE21,GODOWNS,COUNTRY TILED MAIN ROAD,6
GUNTUR,NELLORE,NELLORE,ZONE21,GODOWNS,COUNTRY TILED SUB ROAD,4
GUNTUR,NELLORE,NELLORE,ZONE21,GODOWNS,HUTS MAIN ROAD,4
GUNTUR,NELLORE,NELLORE,ZONE21,GODOWNS,HUTS SUB ROAD,3
GUNTUR,NELLORE,NELLORE,ZONE21,GODOWNS,MANGALORE TILED / ASBESTOS ROOFED / GI SHEET ROOFED MAIN ROAD,6
GUNTUR,NELLORE,NELLORE,ZONE21,GODOWNS,MANGALORE TILED / ASBESTOS ROOFED / GI SHEET ROOFED SUB ROAD,4
GUNTUR,NELLORE,NELLORE,ZONE21,GODOWNS,MEDRAS TERRACE / JACK ARCH ROOFED / STONE SLAB / SLATES ROOFED MAIN ROAD,6
GUNTUR,NELLORE,NELLORE,ZONE21,GODOWNS,MEDRAS TERRACE / JACK ARCH ROOFED / STONE SLAB / SLATES ROOFED SUB ROAD,4
GUNTUR,NELLORE,NELLORE,ZONE21,GODOWNS,RCC ORDINARY MAIN ROAD,10
GUNTUR,NELLORE,NELLORE,ZONE21,GODOWNS,RCC ORDINARY SUB ROAD,8
GUNTUR,NELLORE,NELLORE,ZONE21,GODOWNS,RCC POSH MAIN ROAD,13
GUNTUR,NELLORE,NELLORE,ZONE21,GODOWNS,RCC POSH SUB ROAD,10
GUNTUR,NELLORE,NELLORE,ZONE21,HOSPITALS,COUNTRY TILED MAIN ROAD,4
GUNTUR,NELLORE,NELLORE,ZONE21,HOSPITALS,COUNTRY TILED SUB ROAD,4
GUNTUR,NELLORE,NELLORE,ZONE21,HOSPITALS,HUTS MAIN ROAD,3
GUNTUR,NELLORE,NELLORE,ZONE21,HOSPITALS,HUTS SUB ROAD,3
GUNTUR,NELLORE,NELLORE,ZONE21,HOSPITALS,MANGALORE TILED / ASBESTOS ROOFED / GI SHEET ROOFED MAIN ROAD,4
GUNTUR,NELLORE,NELLORE,ZONE21,HOSPITALS,MANGALORE TILED / ASBESTOS ROOFED / GI SHEET ROOFED SUB ROAD,4
GUNTUR,NELLORE,NELLORE,ZONE21,HOSPITALS,MEDRAS TERRACE / JACK ARCH ROOFED / STONE SLAB / SLATES ROOFED MAIN ROAD,6
GUNTUR,NELLORE,NELLORE,ZONE21,HOSPITALS,MEDRAS TERRACE / JACK ARCH ROOFED / STONE SLAB / SLATES ROOFED SUB ROAD,4
GUNTUR,NELLORE,NELLORE,ZONE21,HOSPITALS,RCC ORDINARY MAIN ROAD,10
GUNTUR,NELLORE,NELLORE,ZONE21,HOSPITALS,RCC ORDINARY SUB ROAD,8
GUNTUR,NELLORE,NELLORE,ZONE21,HOSPITALS,RCC POSH MAIN ROAD,12
GUNTUR,NELLORE,NELLORE,ZONE21,HOSPITALS,RCC POSH SUB ROAD,10
GUNTUR,NELLORE,NELLORE,ZONE21,HOTELS,COUNTRY TILED MAIN ROAD,6
GUNTUR,NELLORE,NELLORE,ZONE21,HOTELS,COUNTRY TILED SUB ROAD,4
GUNTUR,NELLORE,NELLORE,ZONE21,HOTELS,HUTS MAIN ROAD,4
GUNTUR,NELLORE,NELLORE,ZONE21,HOTELS,HUTS SUB ROAD,3
GUNTUR,NELLORE,NELLORE,ZONE21,HOTELS,MANGALORE TILED / ASBESTOS ROOFED / GI SHEET ROOFED MAIN ROAD,6
GUNTUR,NELLORE,NELLORE,ZONE21,HOTELS,MANGALORE TILED / ASBESTOS ROOFED / GI SHEET ROOFED SUB ROAD,4
GUNTUR,NELLORE,NELLORE,ZONE21,HOTELS,MEDRAS TERRACE / JACK ARCH ROOFED / STONE SLAB / SLATES ROOFED MAIN ROAD,8
GUNTUR,NELLORE,NELLORE,ZONE21,HOTELS,MEDRAS TERRACE / JACK ARCH ROOFED / STONE SLAB / SLATES ROOFED SUB ROAD,6
GUNTUR,NELLORE,NELLORE,ZONE21,HOTELS,RCC ORDINARY MAIN ROAD,12
GUNTUR,NELLORE,NELLORE,ZONE21,HOTELS,RCC ORDINARY SUB ROAD,10
GUNTUR,NELLORE,NELLORE,ZONE21,HOTELS,RCC POSH MAIN ROAD,15
GUNTUR,NELLORE,NELLORE,ZONE21,HOTELS,RCC POSH SUB ROAD,12
GUNTUR,NELLORE,NELLORE,ZONE21,INDUSTRIES,COUNTRY TILED MAIN ROAD,6
GUNTUR,NELLORE,NELLORE,ZONE21,INDUSTRIES,COUNTRY TILED SUB ROAD,4
GUNTUR,NELLORE,NELLORE,ZONE21,INDUSTRIES,HUTS MAIN ROAD,4
GUNTUR,NELLORE,NELLORE,ZONE21,INDUSTRIES,HUTS SUB ROAD,3
GUNTUR,NELLORE,NELLORE,ZONE21,INDUSTRIES,MANGALORE TILED / ASBESTOS ROOFED / GI SHEET ROOFED MAIN ROAD,8
GUNTUR,NELLORE,NELLORE,ZONE21,INDUSTRIES,MANGALORE TILED / ASBESTOS ROOFED / GI SHEET ROOFED SUB ROAD,6
GUNTUR,NELLORE,NELLORE,ZONE21,INDUSTRIES,MEDRAS TERRACE / JACK ARCH ROOFED / STONE SLAB / SLATES ROOFED MAIN ROAD,8
GUNTUR,NELLORE,NELLORE,ZONE21,INDUSTRIES,MEDRAS TERRACE / JACK ARCH ROOFED / STONE SLAB / SLATES ROOFED SUB ROAD,6
GUNTUR,NELLORE,NELLORE,ZONE21,INDUSTRIES,RCC ORDINARY MAIN ROAD,17
GUNTUR,NELLORE,NELLORE,ZONE21,INDUSTRIES,RCC ORDINARY SUB ROAD,14
GUNTUR,NELLORE,NELLORE,ZONE21,INDUSTRIES,RCC POSH MAIN ROAD,19
GUNTUR,NELLORE,NELLORE,ZONE21,INDUSTRIES,RCC POSH SUB ROAD,16
GUNTUR,NELLORE,NELLORE,ZONE21,LODGES,COUNTRY TILED MAIN ROAD,6
GUNTUR,NELLORE,NELLORE,ZONE21,LODGES,COUNTRY TILED SUB ROAD,4
GUNTUR,NELLORE,NELLORE,ZONE21,LODGES,HUTS MAIN ROAD,4
GUNTUR,NELLORE,NELLORE,ZONE21,LODGES,HUTS SUB ROAD,3
GUNTUR,NELLORE,NELLORE,ZONE21,LODGES,MANGALORE TILED / ASBESTOS ROOFED / GI SHEET ROOFED MAIN ROAD,6
GUNTUR,NELLORE,NELLORE,ZONE21,LODGES,MANGALORE TILED / ASBESTOS ROOFED / GI SHEET ROOFED SUB ROAD,4
GUNTUR,NELLORE,NELLORE,ZONE21,LODGES,MEDRAS TERRACE / JACK ARCH ROOFED / STONE SLAB / SLATES ROOFED MAIN ROAD,8
GUNTUR,NELLORE,NELLORE,ZONE21,LODGES,MEDRAS TERRACE / JACK ARCH ROOFED / STONE SLAB / SLATES ROOFED SUB ROAD,6
GUNTUR,NELLORE,NELLORE,ZONE21,LODGES,RCC ORDINARY MAIN ROAD,12
GUNTUR,NELLORE,NELLORE,ZONE21,LODGES,RCC ORDINARY SUB ROAD,10
GUNTUR,NELLORE,NELLORE,ZONE21,LODGES,RCC POSH MAIN ROAD,15
GUNTUR,NELLORE,NELLORE,ZONE21,LODGES,RCC POSH SUB ROAD,12
GUNTUR,NELLORE,NELLORE,ZONE21,NURSING HOMES,COUNTRY TILED MAIN ROAD,4
GUNTUR,NELLORE,NELLORE,ZONE21,NURSING HOMES,COUNTRY TILED SUB ROAD,4
GUNTUR,NELLORE,NELLORE,ZONE21,NURSING HOMES,HUTS MAIN ROAD,3
GUNTUR,NELLORE,NELLORE,ZONE21,NURSING HOMES,HUTS SUB ROAD,3
GUNTUR,NELLORE,NELLORE,ZONE21,NURSING HOMES,MANGALORE TILED / ASBESTOS ROOFED / GI SHEET ROOFED MAIN ROAD,4
GUNTUR,NELLORE,NELLORE,ZONE21,NURSING HOMES,MANGALORE TILED / ASBESTOS ROOFED / GI SHEET ROOFED SUB ROAD,4
GUNTUR,NELLORE,NELLORE,ZONE21,NURSING HOMES,MEDRAS TERRACE / JACK ARCH ROOFED / STONE SLAB / SLATES ROOFED MAIN ROAD,6
GUNTUR,NELLORE,NELLORE,ZONE21,NURSING HOMES,MEDRAS TERRACE / JACK ARCH ROOFED / STONE SLAB / SLATES ROOFED SUB ROAD,4
GUNTUR,NELLORE,NELLORE,ZONE21,NURSING HOMES,RCC ORDINARY MAIN ROAD,10
GUNTUR,NELLORE,NELLORE,ZONE21,NURSING HOMES,RCC ORDINARY SUB ROAD,8
GUNTUR,NELLORE,NELLORE,ZONE21,NURSING HOMES,RCC POSH MAIN ROAD,12
GUNTUR,NELLORE,NELLORE,ZONE21,NURSING HOMES,RCC POSH SUB ROAD,10
GUNTUR,NELLORE,NELLORE,ZONE21,OFFICE COMPLEX,COUNTRY TILED MAIN ROAD,10
GUNTUR,NELLORE,NELLORE,ZONE21,OFFICE COMPLEX,COUNTRY TILED SUB ROAD,8
GUNTUR,NELLORE,NELLORE,ZONE21,OFFICE COMPLEX,HUTS MAIN ROAD,8
GUNTUR,NELLORE,NELLORE,ZONE21,OFFICE COMPLEX,HUTS SUB ROAD,6
